# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
4.006845,0.000000,0.481093,0.273921,0.848498,0.000000,0.848498,0.000000,1.000000,41.544356,0.000000,0.000000,0.000000,0.272660,0.232894,0.974886,0.043379,0.707763,0.025114,2.000000,17.821231,10.612903,0.000000,0.000000,0.243478,4.000000
4.046845,0.001380,0.461828,0.280765,0.994776,0.206791,0.989552,0.003958,3.000000,6.870667,0.194303,28.500000,0.500000,0.512443,0.290695,0.954338,0.045662,0.952816,0.001076,3.000000,14.459037,5.577985,29.500000,1.500000,0.530435,4.000000
4.086845,0.002759,0.525538,0.256611,0.992164,0.232042,0.991873,0.000410,3.000000,7.060282,0.049767,29.000000,3.000000,0.497603,0.257665,0.972603,0.098174,0.948250,0.021606,3.000000,13.204038,1.463785,29.500000,6.500000,0.478261,4.000000
4.126846,0.004139,0.589073,0.250058,0.996517,0.234654,0.990422,0.004221,4.000000,6.600825,0.479198,29.666667,0.471405,0.426712,0.317962,0.977169,0.061644,0.949772,0.026576,4.000000,8.355280,2.151835,30.000000,0.816497,0.465217,4.000000
4.166846,0.005519,0.566626,0.245072,0.994776,0.229430,0.991003,0.003648,3.000000,7.021416,0.019656,28.500000,1.500000,0.404749,0.288964,0.965753,0.073059,0.962709,0.002847,3.000000,9.117050,0.149273,28.500000,1.500000,0.556522,4.000000
4.206847,0.006898,0.577928,0.261817,0.995646,0.232042,0.994340,0.000973,4.000000,6.830809,0.285545,26.666667,2.624669,0.494680,0.290563,1.000000,0.082192,0.980594,0.014928,4.000000,8.497184,0.840067,26.666667,1.699673,0.504348,4.000000
4.246847,0.008278,0.605921,0.253951,0.995646,0.232042,0.990132,0.002873,3.000000,6.831781,0.275650,26.500000,0.500000,0.473493,0.294276,0.972603,0.091324,0.958904,0.010379,3.000000,10.294280,1.507528,27.000000,1.000000,0.530435,4.000000
4.286848,0.009658,0.540688,0.258632,0.991293,0.235525,0.988100,0.002873,3.000000,7.011271,0.002834,27.000000,1.000000,0.453196,0.263903,0.954338,0.068493,0.945967,0.010267,3.000000,10.769867,1.954093,28.500000,0.500000,0.556522,4.000000
4.326848,0.011037,0.583204,0.259364,0.996517,0.237266,0.991873,0.003360,3.000000,6.850465,0.285154,28.500000,2.500000,0.454087,0.279919,0.920091,0.084475,0.912481,0.009196,3.000000,13.362149,1.612933,29.500000,0.500000,0.491304,4.000000
4.366848,0.012417,0.575821,0.249082,0.999129,0.233783,0.992454,0.005702,3.000000,6.938641,0.092806,25.500000,0.500000,0.464932,0.265673,0.920091,0.068493,0.913242,0.008126,3.000000,10.840750,1.787051,26.000000,4.000000,0.556522,4.000000
4.406849,0.013797,0.592155,0.259751,1.000000,0.233783,0.991583,0.006211,3.000000,7.068655,0.009868,28.000000,1.000000,0.451872,0.285053,0.947489,0.077626,0.901826,0.017783,3.000000,11.322032,1.164543,27.000000,2.000000,0.569565,4.000000
4.446849,0.015176,0.579399,0.260018,0.992164,0.233783,0.984763,0.006079,4.000000,6.705574,0.436638,27.000000,1.632993,0.464498,0.275409,0.924658,0.054795,0.898402,0.021326,4.000000,10.286422,2.452177,27.000000,2.828427,0.504348,4.000000
