# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
4.641274,0.000000,0.418404,0.261534,0.990351,0.014035,0.935965,0.075060,3.000000,9.883819,4.507627,28.500000,3.500000,0.337221,0.295140,0.960465,0.023256,0.841860,0.127391,3.000000,11.876002,4.435788,28.500000,0.500000,0.465217,4.000000
4.681275,0.002134,0.466561,0.253413,0.992105,0.227193,0.989181,0.002982,3.000000,7.037359,0.024126,28.000000,2.000000,0.483977,0.279052,1.000000,0.062791,0.987597,0.014378,3.000000,14.251573,1.631745,28.000000,0.000000,0.582609,4.000000
4.721275,0.004268,0.579018,0.258731,0.989474,0.232456,0.986842,0.001641,4.000000,6.828142,0.402158,28.666667,0.942809,0.485837,0.303438,0.965116,0.051163,0.947674,0.012028,4.000000,10.198885,2.636801,27.000000,2.160247,0.439130,4.000000
4.761276,0.006402,0.568026,0.244438,0.996491,0.228070,0.990643,0.005031,3.000000,7.069337,0.045133,29.000000,1.000000,0.397279,0.304376,0.976744,0.058140,0.952326,0.018126,4.000000,11.989225,0.567617,27.500000,1.500000,0.595652,4.000000
4.801277,0.008537,0.581781,0.255746,0.997368,0.227193,0.990132,0.006749,4.000000,6.873074,0.237990,28.000000,2.449490,0.459535,0.315480,0.990698,0.065116,0.963372,0.021715,4.000000,10.802739,2.812776,29.333333,0.471405,0.452174,4.000000
4.841278,0.010671,0.558921,0.250003,0.994737,0.226316,0.986842,0.006832,3.000000,7.012613,0.015384,26.500000,1.500000,0.425977,0.278631,0.967442,0.065116,0.946512,0.014830,3.000000,12.375046,0.915579,27.500000,0.500000,0.634783,4.000000
4.881278,0.012805,0.566526,0.272499,1.000000,0.228947,0.988597,0.007153,4.000000,6.575254,0.845877,28.666667,0.471405,0.500907,0.284490,0.981395,0.060465,0.952907,0.022147,4.000000,9.131933,2.913172,26.666667,0.471405,0.386957,4.000000
4.921279,0.014939,0.559553,0.252692,0.991228,0.228947,0.987719,0.003282,3.000000,6.968496,0.083062,29.000000,1.000000,0.416651,0.283597,0.932558,0.044186,0.930233,0.003289,3.000000,13.389507,1.552161,29.500000,0.500000,0.543478,4.000000
4.961279,0.017073,0.576675,0.263244,0.994737,0.228070,0.990936,0.004769,3.000000,7.043052,0.025136,26.000000,1.000000,0.466953,0.293126,0.937209,0.044186,0.921512,0.015975,4.000000,10.244813,3.581789,26.666667,3.091206,0.439130,4.000000
5.001280,0.019207,0.584623,0.262553,0.997368,0.229825,0.988158,0.005425,4.000000,6.845318,0.301916,26.666667,1.247219,0.456814,0.276526,0.900000,0.067442,0.888372,0.012631,4.000000,10.952747,1.706005,26.333333,2.357023,0.491304,4.000000
