# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
3.184445,0.000000,0.490836,0.273677,0.848485,0.039394,0.847619,0.000866,2.000000,24.464368,19.397698,8.000000,0.000000,0.259920,0.231321,0.747727,0.027273,0.747727,0.000000,1.000000,33.081749,0.000000,0.000000,0.000000,0.165217,4.000000
3.224446,0.001918,0.451255,0.271292,0.992208,0.209524,0.986436,0.004081,3.000000,6.781108,0.215337,30.500000,1.500000,0.466091,0.297898,0.954546,0.031818,0.937879,0.020441,3.000000,18.396454,0.878546,31.000000,2.000000,0.517391,4.000000
3.264447,0.003835,0.517991,0.261557,0.993940,0.236364,0.990188,0.002676,3.000000,7.048798,0.045899,28.000000,1.000000,0.502523,0.252773,0.961364,0.070455,0.929546,0.030379,3.000000,12.552034,0.111723,27.000000,3.000000,0.517391,4.000000
3.304447,0.005753,0.588450,0.240146,0.996537,0.240693,0.992496,0.002041,3.000000,6.862430,0.320937,30.500000,2.500000,0.397068,0.314833,0.970455,0.034091,0.957576,0.010220,3.000000,12.374057,0.321029,30.500000,1.500000,0.595652,4.000000
3.344448,0.007670,0.573688,0.253579,0.990476,0.243290,0.987590,0.002483,3.000000,7.022789,0.019374,29.500000,0.500000,0.440114,0.310557,1.000000,0.050000,0.985606,0.013165,3.000000,8.692824,0.492028,28.500000,0.500000,0.504348,4.000000
3.384448,0.009588,0.606615,0.250578,0.996537,0.241558,0.988745,0.005786,3.000000,6.850095,0.354951,27.000000,2.000000,0.438250,0.307307,0.959091,0.047727,0.934849,0.009340,3.000000,11.763938,0.634368,28.000000,0.000000,0.517391,4.000000
3.424449,0.011506,0.564286,0.252688,0.994805,0.238095,0.993939,0.000707,3.000000,7.060256,0.031274,26.500000,0.500000,0.406773,0.276531,0.961364,0.040909,0.913636,0.033863,3.000000,11.523074,2.057361,27.500000,3.500000,0.491304,4.000000
3.464449,0.013423,0.583515,0.260147,0.996537,0.242424,0.995238,0.000968,4.000000,6.809064,0.281828,29.333333,0.471405,0.437773,0.286448,0.902273,0.040909,0.889773,0.010720,4.000000,11.737565,3.360745,29.666667,0.942809,0.452174,4.000000
3.504450,0.015341,0.567455,0.249879,0.999134,0.241558,0.995383,0.005306,3.000000,7.004931,0.025652,27.000000,2.000000,0.391682,0.265901,0.890909,0.054545,0.878030,0.009154,3.000000,11.761032,2.147916,28.000000,2.000000,0.647826,4.000000
3.544451,0.017259,0.586035,0.262289,0.999134,0.243290,0.995455,0.002321,4.000000,6.871202,0.238799,27.000000,0.816497,0.441909,0.273858,0.902273,0.056818,0.877841,0.019108,4.000000,11.979248,1.064292,27.000000,2.943920,0.556522,4.000000
