# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
3.596441,0.000000,0.472285,0.276889,0.838553,0.001764,0.837671,0.000882,2.000000,24.810357,18.002462,17.000000,0.000000,0.289668,0.209206,0.723451,0.000000,0.723451,0.000000,1.000000,32.476191,0.000000,0.000000,0.000000,0.204348,4.000000
3.636441,0.001378,0.465285,0.283766,1.000000,0.183944,0.988311,0.006901,4.000000,6.826340,0.163753,28.000000,2.160247,0.498562,0.288124,0.960177,0.070796,0.936394,0.020658,4.000000,13.692017,3.916982,28.000000,0.816497,0.517391,4.000000
3.676442,0.002756,0.498447,0.272525,0.992942,0.057786,0.930084,0.103804,4.000000,6.764268,0.449691,19.333333,7.039571,0.496704,0.239508,0.940266,0.121681,0.911504,0.027809,3.000000,12.422364,1.001564,29.000000,0.000000,0.360870,4.000000
3.716443,0.004134,0.579462,0.253282,0.994707,0.224526,0.991178,0.004382,3.000000,6.829551,0.247982,28.500000,1.500000,0.417058,0.306118,0.964602,0.064159,0.913717,0.011281,3.000000,11.923467,0.178171,29.000000,1.000000,0.595652,4.000000
3.756443,0.005512,0.565496,0.248799,0.995589,0.227172,0.991766,0.002727,3.000000,7.007590,0.016347,27.500000,3.500000,0.416615,0.279136,0.951328,0.073009,0.929941,0.018094,3.000000,10.105929,1.813058,27.500000,1.500000,0.569565,4.000000
3.796443,0.006891,0.587622,0.259267,0.998236,0.228937,0.990957,0.004766,4.000000,6.935429,0.250149,26.666667,2.054805,0.491726,0.293549,1.000000,0.086283,0.962389,0.022289,4.000000,9.548754,1.594040,26.000000,2.160247,0.452174,4.000000
3.836444,0.008269,0.560035,0.249225,0.990296,0.228937,0.987061,0.002911,3.000000,6.986992,0.043724,27.000000,1.000000,0.426814,0.282739,0.982301,0.073009,0.957227,0.026630,3.000000,11.116454,1.199695,27.500000,0.500000,0.595652,4.000000
3.876444,0.009647,0.569749,0.269587,0.994707,0.226290,0.988531,0.003638,4.000000,6.536359,0.868424,29.333333,0.471405,0.481327,0.276563,1.000000,0.099558,0.917404,0.014712,3.000000,10.591191,2.831989,29.500000,0.500000,0.465217,4.000000
3.916445,0.011025,0.553613,0.256162,0.992942,0.225408,0.990001,0.003553,3.000000,7.072301,0.020471,29.000000,0.000000,0.413363,0.264353,0.909292,0.075221,0.899705,0.006839,3.000000,12.831403,0.322925,29.000000,0.000000,0.569565,4.000000
3.956445,0.012403,0.585902,0.266499,0.995589,0.227172,0.989634,0.004383,4.000000,6.889643,0.304132,26.333333,2.624669,0.485442,0.262643,0.940266,0.079646,0.912611,0.023492,4.000000,9.530739,1.353984,26.666667,3.399346,0.439130,4.000000
3.996446,0.013781,0.585443,0.241717,0.992942,0.223644,0.986767,0.004382,3.000000,6.791958,0.256618,26.500000,0.500000,0.429779,0.269500,0.931416,0.070796,0.887721,0.031845,4.000000,10.014112,3.126120,24.333333,3.299832,0.478261,4.000000
4.036446,0.015159,0.561050,0.264120,0.980591,0.208646,0.976621,0.004520,4.000000,6.781783,0.177206,27.000000,1.632993,0.463119,0.272550,0.904867,0.068584,0.878872,0.016731,4.000000,11.444924,2.800977,26.000000,0.816497,0.491304,4.000000
4.076447,0.016537,0.566634,0.254909,0.972651,0.198059,0.963167,0.009240,4.000000,6.750541,0.243827,26.000000,1.632993,0.445752,0.263197,0.876106,0.068584,0.865597,0.008763,4.000000,10.168195,2.280026,26.333333,1.699673,0.517391,4.000000
4.116447,0.017915,0.544579,0.249354,0.948831,0.178650,0.945743,0.003970,4.000000,6.509375,0.632645,25.666667,1.247219,0.440155,0.263298,0.889381,0.059734,0.855642,0.024103,4.000000,9.633264,2.680082,24.666667,0.471405,0.491304,4.000000
