# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
3.194038,0.000000,0.429076,0.261919,0.997469,0.040911,0.941234,0.073644,3.000000,9.056695,3.506792,41.000000,14.000000,0.472068,0.270134,0.968182,0.000000,0.840341,0.103107,4.000000,15.196786,11.613499,25.333333,14.522014,0.308696,4.000000
3.234038,0.001380,0.476204,0.247143,0.992408,0.257697,0.988472,0.002867,3.000000,7.027856,0.047197,28.000000,0.000000,0.490045,0.271425,1.000000,0.100000,0.970455,0.029864,3.000000,14.641569,1.478241,29.000000,1.000000,0.491304,4.000000
3.274039,0.002760,0.605854,0.245342,1.000000,0.258541,0.988402,0.008251,4.000000,6.852285,0.368208,28.500000,3.500000,0.461727,0.299171,0.959091,0.068182,0.925000,0.006691,3.000000,11.797061,2.061849,29.500000,2.500000,0.491304,4.000000
3.314039,0.004140,0.573412,0.237171,0.996626,0.255167,0.992971,0.002783,3.000000,7.002255,0.027056,30.000000,0.000000,0.421295,0.287350,0.940909,0.081818,0.927273,0.010332,3.000000,10.905153,1.331477,29.500000,3.500000,0.465217,4.000000
3.354039,0.005520,0.604150,0.236315,0.992408,0.259384,0.986785,0.002783,3.000000,6.869843,0.339388,27.500000,0.500000,0.434795,0.294331,0.927273,0.100000,0.919886,0.007602,4.000000,12.326688,0.281264,27.500000,1.500000,0.582609,4.000000
3.394040,0.006901,0.587575,0.245831,0.995782,0.259384,0.989597,0.004428,3.000000,6.987609,0.073878,27.500000,1.500000,0.460000,0.271602,0.950000,0.095455,0.937879,0.010220,3.000000,9.071888,0.089167,28.000000,1.000000,0.491304,4.000000
3.434040,0.008281,0.595563,0.254691,0.997469,0.259384,0.995361,0.001521,4.000000,6.830215,0.201158,28.666667,0.471405,0.487795,0.285572,0.988636,0.081818,0.942614,0.029210,4.000000,9.543003,2.304103,26.666667,4.642796,0.386957,4.000000
3.474041,0.009661,0.575934,0.243597,1.000000,0.256854,0.993533,0.007429,3.000000,6.967840,0.034132,28.500000,0.500000,0.433364,0.264525,0.934091,0.084091,0.910606,0.022903,3.000000,14.362945,0.084218,28.500000,1.500000,0.491304,4.000000
3.514041,0.011041,0.597588,0.249149,0.998313,0.260228,0.995572,0.002758,4.000000,6.653980,0.385125,28.666667,0.471405,0.474591,0.286433,0.913637,0.077273,0.900000,0.008351,4.000000,12.285962,3.513006,27.666667,3.091206,0.478261,4.000000
3.554042,0.012421,0.583037,0.236662,0.995782,0.256010,0.991565,0.003444,3.000000,7.027661,0.052234,27.000000,3.000000,0.430273,0.266758,0.940909,0.086364,0.916667,0.017242,3.000000,11.721571,0.479428,26.000000,2.000000,0.634783,4.000000
3.594042,0.013801,0.592332,0.253085,0.994095,0.256854,0.990510,0.002098,4.000000,6.543916,0.849864,28.666667,2.054805,0.492841,0.273869,0.975000,0.102273,0.921970,0.004670,3.000000,11.772436,2.216092,28.500000,0.500000,0.478261,4.000000
3.634043,0.015181,0.611658,0.243391,0.990721,0.261915,0.983129,0.004821,3.000000,6.761751,0.227622,26.500000,0.500000,0.463364,0.287240,0.936364,0.093182,0.927273,0.011288,3.000000,12.754789,0.484355,29.000000,0.000000,0.491304,4.000000
3.674043,0.016561,0.562396,0.238869,0.975538,0.239140,0.971601,0.002868,3.000000,6.875009,0.019402,25.500000,0.500000,0.432523,0.258934,0.909091,0.090909,0.900758,0.005965,3.000000,12.540339,0.166156,28.500000,1.500000,0.595652,4.000000
3.714044,0.017941,0.551809,0.258174,0.974694,0.225643,0.963307,0.008102,4.000000,6.801496,0.296904,27.333333,0.942809,0.477864,0.266788,0.900000,0.088636,0.887500,0.010353,4.000000,10.126104,2.788998,27.333333,1.699673,0.478261,4.000000
3.754044,0.019322,0.562235,0.239470,0.948545,0.212990,0.944327,0.002614,5.000000,6.899727,0.188797,25.000000,1.414214,0.463091,0.272455,0.913636,0.084091,0.889773,0.020612,4.000000,11.457785,2.988631,25.000000,0.816497,0.465217,4.000000
3.794045,0.020702,0.548882,0.236086,0.954450,0.197807,0.935259,0.012922,4.000000,6.896272,0.408183,25.333333,1.247219,0.462045,0.275938,0.902273,0.068182,0.879545,0.016931,4.000000,10.511085,2.556873,26.000000,2.160247,0.543478,4.000000
