# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
3.732450,0.000000,0.524365,0.252956,0.853424,0.090108,0.853424,0.000000,2.000000,44.194735,0.000000,17.000000,0.000000,0.258213,0.218690,0.719298,0.041667,0.719298,0.000000,1.000000,30.197718,0.000000,0.000000,0.000000,0.230435,4.000000
3.772450,0.001695,0.513048,0.255604,0.992791,0.267922,0.986384,0.003757,4.000000,6.766082,0.149561,29.000000,2.943920,0.491908,0.288957,0.969298,0.054825,0.913925,0.038059,4.000000,11.587442,3.819166,29.666667,2.494438,0.478261,4.000000
3.812451,0.003390,0.547481,0.240188,0.991189,0.295154,0.989588,0.001308,3.000000,7.060817,0.024385,27.500000,0.500000,0.496184,0.251845,1.000000,0.098684,0.955409,0.038667,3.000000,11.981096,2.255673,28.000000,1.000000,0.569565,4.000000
3.852451,0.005084,0.608586,0.222680,1.000000,0.293552,0.991189,0.007194,3.000000,6.795289,0.351512,30.000000,1.000000,0.380285,0.298533,0.938596,0.057017,0.916667,0.018865,3.000000,10.904741,1.231726,31.000000,0.000000,0.569565,4.000000
3.892452,0.006779,0.609972,0.234813,0.989587,0.295955,0.984515,0.003602,3.000000,7.045954,0.058150,29.000000,1.000000,0.430219,0.288874,0.936403,0.063596,0.927632,0.010892,3.000000,9.686972,1.094870,28.500000,0.500000,0.504348,4.000000
3.932452,0.008474,0.626127,0.233446,0.993592,0.295154,0.986918,0.003356,3.000000,6.822679,0.262229,29.500000,1.500000,0.436513,0.293471,0.942982,0.063596,0.914474,0.020337,3.000000,10.686793,1.085399,28.000000,0.000000,0.517391,4.000000
3.972453,0.010169,0.607000,0.236518,0.993592,0.295154,0.988787,0.005222,4.000000,6.868054,0.463113,24.333333,5.436502,0.440987,0.268451,0.916667,0.057017,0.896381,0.013283,4.000000,9.350335,2.069109,23.666667,4.714045,0.360870,4.000000
4.012454,0.011864,0.595218,0.232508,0.996796,0.296756,0.990922,0.005714,3.000000,6.990723,0.008218,27.000000,1.000000,0.407719,0.272369,0.942982,0.057017,0.925439,0.012912,3.000000,9.049596,0.174640,28.000000,1.000000,0.517391,4.000000
4.052454,0.013559,0.615130,0.236565,0.991990,0.295955,0.988586,0.002556,4.000000,6.832841,0.278025,29.000000,1.414214,0.436557,0.285361,0.899123,0.052632,0.888158,0.010855,4.000000,10.763449,2.635618,28.333333,1.885618,0.491304,4.000000
4.092454,0.015253,0.606592,0.221880,0.995995,0.291950,0.991990,0.003270,3.000000,7.000161,0.055221,27.000000,4.000000,0.383158,0.277598,0.896930,0.052632,0.893275,0.003727,3.000000,11.574166,0.115883,27.500000,0.500000,0.530435,4.000000
4.132455,0.016948,0.616828,0.239925,0.994393,0.297557,0.986117,0.007204,3.000000,6.898788,0.074559,27.500000,3.500000,0.451667,0.284537,0.903509,0.072368,0.887427,0.005470,3.000000,10.671202,0.286043,28.000000,2.000000,0.491304,4.000000
4.172456,0.018643,0.610340,0.235368,0.979976,0.283140,0.973168,0.004584,4.000000,6.817030,0.180155,26.666667,1.247219,0.428772,0.276696,0.890351,0.050439,0.855263,0.021487,4.000000,10.778718,2.759034,27.000000,2.160247,0.491304,4.000000
4.212456,0.020338,0.587193,0.228347,0.967161,0.265519,0.961554,0.004288,3.000000,6.913441,0.073949,27.000000,1.000000,0.387632,0.264693,0.861842,0.046053,0.839912,0.018865,3.000000,12.908101,0.356320,26.500000,3.500000,0.634783,4.000000
4.252457,0.022033,0.564261,0.225147,0.958350,0.246296,0.946336,0.004288,3.000000,6.967736,0.078035,27.500000,0.500000,0.386754,0.258454,0.835526,0.052632,0.828947,0.006203,3.000000,12.398333,0.367413,26.500000,3.500000,0.673913,0.000000
4.292457,0.023728,0.560240,0.229102,0.941530,0.232679,0.938326,0.004636,4.000000,6.763375,0.520279,26.666667,1.885618,0.413443,0.260478,0.820175,0.054824,0.805921,0.014254,4.000000,10.944474,2.897053,27.333333,2.494438,0.556522,4.000000
4.332458,0.025422,0.548122,0.224584,0.936724,0.226272,0.930116,0.004950,4.000000,7.037831,0.166183,26.666667,2.054805,0.401689,0.267211,0.815789,0.039474,0.802083,0.013009,4.000000,11.268428,2.743110,26.333333,1.699673,0.713043,0.000000
4.372458,0.027117,0.517229,0.212366,0.917501,0.218262,0.913229,0.003996,3.000000,7.380568,0.052070,26.500000,2.500000,0.358750,0.266415,0.796053,0.037281,0.793860,0.001791,3.000000,13.012495,0.215763,26.500000,2.500000,0.791304,0.000000
4.412459,0.028812,0.514954,0.218354,0.903885,0.207849,0.903084,0.001133,3.000000,7.355366,0.055639,27.000000,1.000000,0.391820,0.264397,0.824561,0.037281,0.807017,0.012534,3.000000,12.777513,0.424284,28.000000,2.000000,0.960870,0.000000
4.452459,0.030507,0.504061,0.225272,0.903084,0.201442,0.895475,0.004405,4.000000,7.220150,0.208453,27.000000,1.632993,0.390855,0.268593,0.804824,0.030702,0.788925,0.009974,4.000000,11.496669,3.072783,26.666667,2.054805,0.856522,0.000000
4.492460,0.032202,0.466191,0.210330,0.895074,0.205447,0.892137,0.004153,3.000000,7.261736,0.047513,28.500000,0.500000,0.342127,0.257550,0.791667,0.030702,0.785088,0.007805,3.000000,13.386333,0.415664,26.000000,1.000000,0.908696,0.000000
