# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
2.897233,0.000000,0.512580,0.254288,0.855470,0.081954,0.853048,0.002422,2.000000,24.382367,18.082375,13.000000,0.000000,0.275709,0.223535,0.730232,0.051163,0.730232,0.000000,1.000000,32.446154,0.000000,0.000000,0.000000,0.243478,4.000000
2.937234,0.001379,0.506064,0.260035,0.995155,0.259588,0.988494,0.005182,4.000000,6.804839,0.178367,29.000000,2.449490,0.523628,0.299979,0.997674,0.060465,0.974419,0.023887,4.000000,14.043816,4.285245,28.666667,0.471405,0.465217,4.000000
2.977234,0.002759,0.558829,0.237744,0.994348,0.287041,0.989503,0.005747,3.000000,7.002091,0.059530,36.000000,4.000000,0.496767,0.283935,1.000000,0.074419,0.979070,0.014830,3.000000,10.419305,3.134709,35.500000,6.500000,0.321739,4.000000
3.017235,0.004138,0.597408,0.224050,0.995155,0.288656,0.989234,0.005760,3.000000,6.977871,0.075618,27.500000,1.500000,0.411558,0.298783,0.988372,0.060465,0.982946,0.006104,3.000000,10.666782,1.329811,28.000000,0.000000,0.556522,4.000000
3.057235,0.005517,0.605749,0.243642,0.991118,0.287848,0.990916,0.000350,4.000000,6.866155,0.267866,27.666667,1.247219,0.494372,0.299445,0.983721,0.076744,0.978488,0.006654,4.000000,8.960961,2.123072,27.333333,0.471405,0.465217,4.000000
3.097235,0.006896,0.609092,0.229590,0.995155,0.284618,0.988965,0.004487,3.000000,6.990459,0.084101,26.000000,3.000000,0.446628,0.295911,0.983721,0.076744,0.975194,0.006104,3.000000,10.479687,1.139523,25.500000,2.500000,0.543478,4.000000
3.137236,0.008276,0.591328,0.245968,1.000000,0.287848,0.990311,0.007341,3.000000,7.052118,0.038282,29.000000,2.000000,0.482209,0.275146,0.930233,0.060465,0.920930,0.008702,3.000000,12.456726,2.250531,28.000000,1.000000,0.582609,4.000000
3.177236,0.009655,0.621001,0.243376,0.995963,0.285426,0.990715,0.003354,4.000000,6.749858,0.408434,27.666667,1.247219,0.489070,0.278359,0.960465,0.083721,0.931977,0.016800,4.000000,11.097804,2.849605,27.333333,3.091206,0.582609,4.000000
3.217237,0.011034,0.622834,0.235881,0.995155,0.288656,0.990311,0.001142,3.000000,7.061958,0.031373,27.000000,1.000000,0.460465,0.285940,0.937209,0.076744,0.919380,0.012643,3.000000,12.175555,0.856249,26.500000,1.500000,0.543478,4.000000
3.257237,0.012413,0.603884,0.229803,0.995155,0.288656,0.989772,0.003863,3.000000,6.977463,0.071201,28.000000,1.000000,0.422651,0.276670,0.916279,0.067442,0.911628,0.006578,3.000000,11.988123,0.752922,26.500000,0.500000,0.634783,4.000000
3.297238,0.013793,0.611183,0.234656,0.986274,0.287848,0.984457,0.001839,4.000000,6.786224,0.228157,28.333333,0.471405,0.465047,0.286384,0.920930,0.074419,0.905232,0.009500,4.000000,11.442928,3.132523,28.666667,1.699673,0.530435,4.000000
3.337238,0.015172,0.611183,0.235365,0.980622,0.276544,0.974431,0.004390,3.000000,6.884043,0.047606,26.500000,1.500000,0.444047,0.283414,0.937209,0.062791,0.902326,0.003289,3.000000,12.618982,0.211768,27.000000,3.000000,0.569565,4.000000
3.377239,0.016551,0.591869,0.233043,0.966088,0.260396,0.962858,0.002637,3.000000,6.884159,0.065588,26.000000,0.000000,0.464767,0.268490,0.913953,0.058140,0.885271,0.023742,3.000000,12.381112,1.130931,23.500000,1.500000,0.569565,4.000000
3.417239,0.017931,0.560089,0.223958,0.949939,0.244247,0.947786,0.002496,3.000000,6.980602,0.045129,25.500000,1.500000,0.430930,0.274500,0.888372,0.048837,0.877326,0.006448,4.000000,12.918664,0.475955,26.500000,2.500000,0.739130,0.000000
3.457240,0.019310,0.561130,0.228120,0.940250,0.236980,0.937021,0.001142,3.000000,7.033566,0.045874,26.000000,3.000000,0.440953,0.285445,0.923256,0.051163,0.881395,0.015543,3.000000,12.614773,0.305334,25.500000,1.500000,0.621739,4.000000
3.497240,0.020689,0.532992,0.231314,0.931369,0.215180,0.928946,0.001511,4.000000,7.035254,0.166155,26.666667,1.247219,0.456698,0.279206,0.895349,0.041861,0.875581,0.020703,4.000000,12.285718,1.016682,26.000000,2.943920,0.647826,4.000000
3.537241,0.022068,0.524562,0.228583,0.920064,0.220832,0.912798,0.005623,4.000000,7.180090,0.251914,25.333333,2.357023,0.489860,0.270178,0.916279,0.044186,0.888372,0.019802,4.000000,10.727959,1.954934,27.000000,1.632993,0.634783,4.000000
