# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
5.108879,0.000000,0.484498,0.275113,0.841048,0.000000,0.837555,0.002470,3.000000,17.769809,17.352092,7.000000,0.000000,0.271931,0.251161,0.957346,0.024882,0.765403,0.000000,1.000000,29.273021,0.000000,0.000000,0.000000,0.243478,4.000000
5.148879,0.002138,0.460533,0.280871,1.000000,0.205240,0.993013,0.005705,3.000000,6.829449,0.195685,28.000000,1.000000,0.514763,0.302708,0.971564,0.049763,0.956556,0.013727,3.000000,13.933554,5.031154,27.500000,1.500000,0.517391,4.000000
5.188880,0.004275,0.524280,0.254572,0.989520,0.229694,0.988937,0.000412,3.000000,7.017944,0.020977,29.500000,0.500000,0.477085,0.279516,0.976303,0.052133,0.957346,0.014608,3.000000,11.930063,1.999222,28.500000,1.500000,0.543478,4.000000
5.228880,0.006413,0.585694,0.253351,0.999127,0.237555,0.994978,0.003049,4.000000,6.755258,0.250951,27.000000,3.265986,0.435640,0.327788,1.000000,0.045024,0.988152,0.007304,4.000000,9.893125,2.487596,28.666667,1.247219,0.478261,4.000000
5.268881,0.008550,0.566550,0.244152,0.996507,0.234061,0.992722,0.002882,3.000000,6.932745,0.022777,27.500000,1.500000,0.395782,0.297486,0.964455,0.037915,0.958136,0.008937,3.000000,12.022668,0.963062,27.500000,0.500000,0.621739,4.000000
5.308882,0.010688,0.579066,0.264151,0.996507,0.229694,0.994323,0.001801,4.000000,6.871228,0.219733,27.666667,1.885618,0.470000,0.304677,0.976303,0.045024,0.959716,0.012651,4.000000,10.751423,2.744122,27.666667,0.471405,0.465217,4.000000
5.348882,0.012825,0.592114,0.251175,0.995633,0.231441,0.987773,0.003773,3.000000,7.020748,0.044198,27.000000,1.000000,0.420972,0.288836,0.945498,0.061611,0.907583,0.027904,3.000000,11.613899,1.665086,27.500000,3.500000,0.517391,4.000000
5.388883,0.014963,0.560000,0.259645,0.996507,0.228821,0.991558,0.004748,3.000000,6.985580,0.033565,27.000000,1.000000,0.432820,0.282203,0.936019,0.035545,0.923381,0.008937,3.000000,11.668812,2.334213,25.500000,1.500000,0.608696,4.000000
5.428884,0.017101,0.593389,0.255131,0.997380,0.231441,0.994323,0.002183,4.000000,6.770882,0.245174,28.333333,1.247219,0.457180,0.302835,0.938389,0.045024,0.923578,0.013339,4.000000,11.773734,3.257454,28.333333,1.699673,0.530435,4.000000
5.468884,0.019238,0.565590,0.245738,0.996507,0.228821,0.989520,0.005142,3.000000,6.965510,0.079580,28.000000,3.000000,0.397133,0.281890,0.943128,0.035545,0.920221,0.016226,3.000000,11.968689,0.655744,26.500000,3.500000,0.608696,4.000000
5.508885,0.021376,0.575284,0.264823,0.997380,0.229694,0.993013,0.002962,4.000000,6.815385,0.448224,28.333333,2.357023,0.481564,0.296958,0.964455,0.042654,0.938981,0.024818,4.000000,9.856869,3.016370,27.000000,1.414214,0.478261,4.000000
5.548885,0.023513,0.596131,0.252431,0.990393,0.233188,0.986900,0.004338,3.000000,6.954106,0.028254,28.000000,2.000000,0.438483,0.288129,0.936019,0.059242,0.921801,0.013952,3.000000,11.437017,1.604272,28.500000,0.500000,0.556522,4.000000
5.588886,0.025651,0.557747,0.248000,0.979913,0.213974,0.974673,0.004676,3.000000,6.919811,0.055104,26.000000,0.000000,0.424171,0.269773,0.893365,0.035545,0.883886,0.008866,3.000000,12.997964,0.579673,26.000000,1.000000,0.582609,4.000000
5.628887,0.027788,0.575162,0.256924,0.969432,0.201747,0.960699,0.001887,3.000000,6.909645,0.038593,24.500000,2.500000,0.484431,0.271992,0.909953,0.073460,0.901264,0.006795,3.000000,10.408942,0.740176,25.000000,3.000000,0.556522,4.000000
5.668887,0.029926,0.524786,0.249713,0.949345,0.179039,0.942358,0.004992,3.000000,6.966025,0.104362,28.000000,3.000000,0.416825,0.286650,0.905213,0.028436,0.890995,0.013952,3.000000,11.857604,0.734051,25.500000,4.500000,0.569565,4.000000
5.708888,0.032064,0.510900,0.255162,0.947598,0.159825,0.934935,0.009087,4.000000,7.003379,0.182775,27.000000,0.816497,0.448341,0.291012,0.914692,0.026066,0.891588,0.017998,4.000000,10.305773,2.199556,27.000000,2.160247,0.517391,4.000000
5.748888,0.034201,0.516070,0.241721,0.926638,0.152838,0.918122,0.005397,4.000000,6.825469,0.453859,26.666667,1.699673,0.443720,0.285807,0.926540,0.021327,0.884479,0.026619,4.000000,10.328750,2.590622,26.666667,1.885618,0.582609,4.000000
5.788889,0.036339,0.479048,0.239069,0.910917,0.139738,0.908588,0.002179,3.000000,7.379418,0.083915,26.000000,0.000000,0.420592,0.277897,0.867299,0.023697,0.861769,0.007819,3.000000,12.265459,1.286562,25.500000,2.500000,0.791304,0.000000
5.828890,0.038476,0.462210,0.240236,0.907424,0.132751,0.898399,0.002882,3.000000,7.434783,0.076829,27.000000,1.000000,0.411635,0.274857,0.860190,0.021327,0.840442,0.007819,3.000000,13.713301,0.758190,26.500000,2.500000,0.934783,0.000000
5.868890,0.040614,0.461170,0.249499,0.891703,0.128384,0.887860,0.004006,5.000000,7.382050,0.160037,26.666667,1.247219,0.423483,0.282045,0.862559,0.014218,0.842417,0.014846,4.000000,11.556604,2.696165,26.666667,2.624669,0.843478,0.000000
5.908891,0.042751,0.447677,0.239806,0.890830,0.120524,0.882970,0.006093,3.000000,7.416213,0.061047,26.000000,2.000000,0.366564,0.286549,0.822275,0.009479,0.814376,0.008055,3.000000,13.707000,0.196822,26.000000,2.000000,0.843478,0.000000
5.948892,0.044889,0.434952,0.231260,0.882969,0.131878,0.877729,0.006217,3.000000,7.313344,0.095415,27.500000,1.500000,0.376682,0.280596,0.853081,0.011848,0.823065,0.021312,3.000000,13.312667,0.523809,27.500000,0.500000,0.869565,0.000000
5.988892,0.047027,0.423100,0.228003,0.886463,0.127511,0.879476,0.006093,3.000000,7.352221,0.029541,34.000000,10.000000,0.363910,0.275170,0.829384,0.009479,0.768957,0.103298,4.000000,11.436288,2.516852,22.333333,0.471405,0.634783,0.000000
6.028893,0.049164,0.455537,0.242072,0.882096,0.138865,0.877948,0.003459,4.000000,6.839198,0.865267,26.333333,1.699673,0.416209,0.277032,0.864929,0.021327,0.838863,0.019636,3.000000,12.604158,1.051750,26.000000,3.000000,0.960870,0.000000
