# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
3.462458,0.000000,0.402047,0.233099,0.720398,0.000000,0.720398,0.000000,1.000000,41.400002,0.000000,0.000000,0.000000,0.231961,0.217662,0.631808,0.006536,0.631808,0.000000,1.000000,35.353281,0.000000,0.000000,0.000000,0.191304,4.000000
3.502458,0.002208,0.454511,0.315749,0.978606,0.168572,0.976147,0.003478,3.000000,10.285547,0.112386,36.000000,10.000000,0.611351,0.208849,0.949891,0.015251,0.934641,0.015251,2.000000,11.262804,0.357613,52.000000,0.000000,0.373913,4.000000
3.542459,0.004415,0.655057,0.216977,0.981557,0.219476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.393769,0.306685,0.871460,0.080610,0.862745,0.006162,3.000000,11.531694,0.101722,29.500000,0.500000,0.360870,4.000000
3.582460,0.006623,0.702007,0.221961,0.981557,0.215788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.488693,0.319675,0.901961,0.095861,0.897604,0.003558,3.000000,11.567890,0.522462,25.500000,2.500000,0.373913,4.000000
3.622460,0.008830,0.627215,0.248877,1.000000,0.222427,0.984016,0.011497,3.000000,11.599034,2.245102,35.500000,5.500000,0.506994,0.275455,0.915033,0.119826,0.883079,0.029890,3.000000,12.270552,2.173529,35.500000,7.500000,0.230435,4.000000
3.662461,0.011038,0.670800,0.255858,0.983032,0.220952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586035,0.283521,0.993464,0.095861,0.923747,0.049329,3.000000,15.150448,2.656291,29.000000,6.000000,0.191304,4.000000
3.702462,0.013246,0.613169,0.262808,0.980081,0.203246,0.978606,0.001594,3.000000,17.883368,7.040914,37.000000,8.000000,0.485621,0.290441,1.000000,0.117647,0.895425,0.074479,3.000000,11.753112,0.365584,36.000000,1.000000,0.295652,4.000000
3.742462,0.015453,0.666640,0.258608,0.984508,0.208410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.645251,0.247766,0.973856,0.080610,0.973856,0.000000,1.000000,9.132811,0.000000,0.000000,0.000000,0.230435,4.000000
3.782463,0.017661,0.612903,0.261379,0.979343,0.217263,0.978237,0.001107,2.000000,17.622293,3.667680,27.000000,0.000000,0.498475,0.293395,0.912854,0.082789,0.903050,0.009804,2.000000,17.662045,5.529875,22.000000,0.000000,0.204348,4.000000
3.822464,0.019868,0.585976,0.278304,0.980081,0.200295,0.980081,0.000000,3.000000,13.173709,1.290850,27.000000,2.000000,0.545294,0.255752,0.921569,0.124183,0.895425,0.024455,3.000000,13.381301,2.163898,24.000000,1.000000,0.426087,4.000000
3.862464,0.022076,0.634165,0.247346,0.984508,0.205459,0.980573,0.002782,3.000000,11.886306,1.985759,36.000000,14.000000,0.452876,0.288599,0.877996,0.054466,0.869281,0.006414,3.000000,12.616012,2.011948,39.000000,10.000000,0.360870,4.000000
