# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
2.902434,0.000000,0.515672,0.251689,0.851465,0.093537,0.851465,0.000000,1.000000,42.333326,0.000000,0.000000,0.000000,0.288700,0.232191,0.758343,0.035673,0.758343,0.000000,1.000000,35.171429,0.000000,0.000000,0.000000,0.243478,4.000000
2.942435,0.001383,0.472003,0.244444,0.991168,0.263750,0.988760,0.001967,3.000000,6.745676,0.184107,31.000000,3.000000,0.467020,0.299770,0.960875,0.051784,0.929421,0.023345,3.000000,18.215179,0.966399,31.000000,2.000000,0.465217,4.000000
2.982435,0.002766,0.580947,0.241736,0.990365,0.289442,0.983942,0.006008,3.000000,7.066274,0.046568,22.000000,8.000000,0.475098,0.290966,0.958573,0.056387,0.934024,0.025582,3.000000,10.642574,1.830785,22.000000,7.000000,0.334783,4.000000
3.022436,0.004148,0.617077,0.231393,1.000000,0.289442,0.988358,0.007712,4.000000,6.729218,0.341831,29.666667,1.699673,0.451991,0.318805,0.974684,0.060990,0.947066,0.015541,5.000000,10.656299,2.390775,28.333333,2.624669,0.465217,4.000000
3.062436,0.005531,0.593440,0.225981,0.987154,0.289442,0.983139,0.003004,3.000000,7.005423,0.062187,29.000000,1.000000,0.418780,0.287089,1.000000,0.072497,0.970848,0.021371,3.000000,11.312318,1.532745,28.000000,0.000000,0.582609,4.000000
3.102437,0.006914,0.603637,0.244727,0.995985,0.291851,0.989884,0.004698,5.000000,6.849014,0.271504,27.666667,2.054805,0.497560,0.291495,0.997699,0.086306,0.974108,0.013845,4.000000,9.362569,2.211785,27.333333,0.471405,0.465217,4.000000
3.142437,0.008297,0.601550,0.227140,0.992774,0.291851,0.990365,0.001967,3.000000,7.009056,0.040596,28.000000,1.000000,0.436226,0.284003,0.956272,0.072497,0.950134,0.004340,3.000000,10.415359,1.776682,29.500000,0.500000,0.517391,4.000000
3.182437,0.009679,0.594428,0.249193,0.991168,0.294259,0.984745,0.002364,3.000000,6.972553,0.072343,29.000000,1.000000,0.489367,0.273644,0.924051,0.074799,0.913310,0.007824,3.000000,11.979002,3.993594,29.000000,4.000000,0.543478,4.000000
3.222438,0.011062,0.619358,0.236498,0.992774,0.291048,0.989027,0.003728,3.000000,6.997228,0.045606,28.000000,1.000000,0.449689,0.285769,0.947066,0.070196,0.940161,0.005638,3.000000,13.045151,0.424378,29.000000,1.000000,0.569565,4.000000
3.262438,0.012445,0.606335,0.228328,0.990365,0.291048,0.988760,0.001135,3.000000,7.056194,0.054384,26.500000,2.500000,0.428009,0.275567,0.912543,0.065593,0.908707,0.003912,3.000000,12.393813,0.319253,25.500000,2.500000,0.582609,4.000000
3.302439,0.013828,0.628141,0.233769,0.995986,0.287836,0.989161,0.004342,4.000000,6.632877,0.535109,26.333333,0.942809,0.468193,0.282180,0.924051,0.070196,0.915995,0.006808,4.000000,10.813410,2.702058,25.666667,2.624669,0.491304,4.000000
3.342439,0.015211,0.596829,0.240617,0.983139,0.279004,0.975311,0.004962,4.000000,6.783538,0.223595,26.333333,2.357023,0.468792,0.278076,0.912543,0.056387,0.898159,0.014222,4.000000,10.580719,2.306205,25.333333,4.027682,0.504348,4.000000
