# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
3.094835,0,0.47119,0.275807,0.84134,0,0.84134,0,1,42.20795,0,0,0,0.263946,0.22664,0.728337,0.035129,0.702576,0.025761,2,20.358076,13.008082,0,0,0.204348,4
3.134836,0.001383,0.465209,0.283276,0.99383,0.197885,0.990892,0.00355,3,6.794778,0.158349,30,1,0.482131,0.305593,0.992974,0.044496,0.923185,0.035437,5,11.4269,5.59574,30,0.816497,0.386957,4
3.174836,0.002765,0.520758,0.260724,0.996474,0.226972,0.990892,0.00559,3,7.065035,0.037977,30,4,0.483232,0.268129,0.948478,0.077283,0.941452,0.006894,3,13.883497,3.556766,32,3,0.386957,4
3.214837,0.004148,0.586911,0.251485,0.997356,0.226972,0.990304,0.002595,3,6.837707,0.268587,29.5,0.5,0.415386,0.328228,0.964871,0.037471,0.942233,0.016706,3,11.481011,0.569909,29,4,0.517391,4
3.254837,0.005531,0.553909,0.25306,0.996474,0.229617,0.992361,0.004092,3,7.059132,0.031765,30,1,0.41192,0.304763,0.946136,0.042155,0.944575,0.002208,3,11.172722,0.591004,30.5,2.5,0.478261,4
3.294838,0.006913,0.595337,0.256387,1,0.225209,0.990304,0.006264,4,6.847854,0.234407,27,2.160247,0.467869,0.309301,1,0.04918,0.973068,0.02111,4,9.522343,2.084929,27,1.414214,0.491304,4
3.334838,0.008296,0.564002,0.249495,0.992949,0.230498,0.990598,0.001811,3,6.987328,0.033071,27,0,0.407705,0.288236,0.962529,0.065574,0.945355,0.014352,3,12.861827,0.871933,27.5,0.5,0.569565,4
3.374839,0.009679,0.577268,0.264213,0.995593,0.229617,0.992728,0.001908,4,6.875586,0.262411,29,0,0.464965,0.290315,0.962529,0.042155,0.909836,0.031003,4,11.206866,3.661531,28.333333,0.942809,0.413043,4
3.414839,0.011061,0.554588,0.257317,0.995593,0.226972,0.992361,0.003964,3,7.039381,0.014398,29,0,0.407354,0.280243,0.93911,0.044496,0.91491,0.022327,3,12.011522,1.382445,29.5,5.5,0.465217,4
3.454839,0.012444,0.579489,0.26288,0.997356,0.228735,0.991626,0.003442,4,6.883104,0.255452,27.333333,2.494438,0.449438,0.298273,0.922717,0.042155,0.91452,0.005855,4,11.62482,3.35627,27.333333,3.858612,0.504348,4
3.49484,0.013827,0.579207,0.252361,1,0.226972,0.996768,0.002313,3,6.937571,0.02959,27,3,0.404403,0.275015,0.88993,0.058548,0.872756,0.016706,3,12.756589,0.147123,25.5,0.5,0.569565,4
3.53484,0.01521,0.57822,0.260091,0.995593,0.228735,0.988247,0.002725,3,6.951614,0.050152,26.5,1.5,0.438829,0.274845,0.9274,0.058548,0.908665,0.024858,3,13.249548,0.87468,28.5,0.5,0.504348,4
3.574841,0.016592,0.556245,0.267825,0.985897,0.209343,0.979506,0.004803,4,6.749196,0.175382,27.666667,0.942809,0.452998,0.282388,0.925059,0.035129,0.899883,0.021552,4,11.773686,2.753669,28.666667,0.942809,0.530435,4
3.614841,0.017975,0.552525,0.251801,0.967387,0.197885,0.961217,0.005434,3,6.767779,0.14316,28,1,0.3963,0.288297,0.901639,0.030445,0.887588,0.010647,3,12.615169,0.324735,25.5,1.5,0.595652,4
3.654842,0.019358,0.524011,0.249104,0.949758,0.178493,0.946232,0.002595,3,7.011914,0.037206,26,1,0.410656,0.276396,0.887588,0.042155,0.882904,0.001912,3,12.588376,0.548505,25,1,0.634783,4
3.694842,0.02074,0.512129,0.255008,0.938299,0.161745,0.933671,0.004244,4,6.987044,0.207478,26.666667,3.091206,0.429204,0.277131,0.871194,0.039813,0.849532,0.019125,4,12.45515,0.702979,26,2.44949,0.582609,4
3.734843,0.022123,0.513751,0.244829,0.924196,0.159982,0.921331,0.00396,4,6.990961,0.190234,27.666667,0.471405,0.414145,0.286992,0.864169,0.025761,0.847775,0.011592,4,11.483498,3.077175,27,2.160247,0.673913,0
3.774843,0.023506,0.465826,0.236135,0.917144,0.137946,0.910974,0.004494,3,7.375454,0.046814,28.5,0.5,0.376909,0.275219,0.852459,0.018735,0.84153,0.008622,3,12.928792,0.633369,27.5,3.5,0.817391,0
