# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
3.312853,0.000000,0.450617,0.255274,0.994283,0.087791,0.944739,0.067199,3.000000,8.771457,2.966417,41.000000,12.000000,0.467817,0.279155,0.953052,0.000000,0.881064,0.081189,3.000000,19.153497,11.520560,39.000000,8.000000,0.256522,4.000000
3.352854,0.002085,0.494300,0.239510,0.994283,0.281339,0.991289,0.002143,3.000000,7.049174,0.040952,31.000000,0.000000,0.529202,0.270087,0.953052,0.089202,0.943662,0.006639,3.000000,19.123472,1.526961,30.500000,0.500000,0.465217,4.000000
3.392854,0.004171,0.615288,0.238767,0.995917,0.278889,0.993739,0.001678,3.000000,6.876196,0.285860,28.500000,0.500000,0.476667,0.305602,0.988263,0.068075,0.963224,0.021112,3.000000,13.351087,0.928958,29.000000,1.000000,0.530435,4.000000
3.432855,0.006256,0.588518,0.227854,0.991833,0.283789,0.989656,0.002037,3.000000,6.989492,0.010117,29.000000,2.000000,0.420141,0.301665,1.000000,0.053991,0.957746,0.032015,3.000000,11.865800,0.283922,29.000000,2.000000,0.595652,4.000000
3.472856,0.008342,0.621862,0.235166,0.998367,0.281339,0.992378,0.003080,3.000000,6.846278,0.245991,29.000000,2.000000,0.438169,0.312265,0.962441,0.056338,0.954617,0.006161,3.000000,12.739014,0.465482,29.500000,0.500000,0.530435,4.000000
3.512856,0.010427,0.590617,0.237473,0.991833,0.284606,0.989656,0.001540,3.000000,7.004418,0.030269,27.500000,0.500000,0.448075,0.286571,0.969483,0.061033,0.947574,0.017285,3.000000,11.832657,2.041567,26.500000,2.500000,0.556522,4.000000
3.552857,0.012513,0.617901,0.239492,0.997550,0.283789,0.992038,0.004810,4.000000,6.753247,0.271212,28.333333,0.942809,0.460070,0.302489,0.964789,0.070423,0.937793,0.019675,4.000000,11.601005,3.210279,29.000000,0.816497,0.452174,4.000000
3.592858,0.014598,0.589383,0.238336,0.995917,0.282973,0.994828,0.000770,3.000000,6.996368,0.074571,28.000000,0.000000,0.420986,0.266295,0.924883,0.077465,0.905321,0.014128,3.000000,13.285460,0.615978,26.500000,2.500000,0.595652,4.000000
3.632858,0.016684,0.606582,0.243530,0.992650,0.281339,0.990200,0.002887,4.000000,6.913945,0.280381,29.000000,0.000000,0.467676,0.293507,0.971831,0.065728,0.924883,0.027626,4.000000,11.754216,3.096631,29.333333,0.471405,0.360870,4.000000
3.672859,0.018769,0.593222,0.232043,0.999183,0.283789,0.992650,0.005034,3.000000,7.024272,0.036252,29.000000,2.000000,0.412817,0.284512,0.941315,0.068075,0.928012,0.015610,3.000000,12.830292,0.454321,26.000000,1.000000,0.634783,4.000000
3.712859,0.020855,0.611801,0.242228,1.000000,0.282973,0.991629,0.005610,4.000000,6.514645,0.830818,28.000000,0.816497,0.487113,0.288990,0.953052,0.084507,0.938380,0.009148,4.000000,9.972606,3.120534,27.000000,1.632993,0.373913,4.000000
3.752860,0.022940,0.624059,0.235205,0.993467,0.288689,0.990745,0.003850,3.000000,6.772070,0.249066,28.500000,1.500000,0.470775,0.305253,0.969484,0.061033,0.935837,0.025307,3.000000,11.611518,1.694154,27.000000,4.000000,0.478261,4.000000
