# date time,time scale,cur mean,cur std,cur max,cur min,cur peak mean,cur peak std,cur peak count,cur peak width mean,cur peak width std,cur gap mean,cur gap std, vol mean,vol std,vol max,vol min,vol peak mean,vol peak std,vol peak count,vol peak width mean,vol peak width std,vol gap mean,vol gap std,score,label
3.065249,0.000000,0.479003,0.277485,0.849802,0.000000,0.849802,0.000000,1.000000,43.377154,0.000000,0.000000,0.000000,0.255318,0.231102,0.745882,0.016471,0.745882,0.000000,1.000000,32.337953,0.000000,0.000000,0.000000,0.295652,4.000000
3.105250,0.001999,0.463039,0.285133,0.990338,0.198068,0.985361,0.003950,3.000000,6.832454,0.148997,30.000000,1.000000,0.488800,0.316657,0.971765,0.032941,0.956863,0.017851,3.000000,17.157112,1.344414,29.500000,2.500000,0.569565,4.000000
3.145250,0.003999,0.492455,0.261873,1.000000,0.227931,0.931708,0.109211,4.000000,6.790979,0.355925,19.333333,7.586538,0.512165,0.259924,0.978824,0.072941,0.950588,0.031975,3.000000,13.974625,4.231037,28.500000,2.500000,0.360870,4.000000
3.185251,0.005998,0.568845,0.241196,0.995608,0.225296,0.992095,0.003795,3.000000,6.854330,0.301964,29.500000,0.500000,0.360612,0.310788,0.976471,0.032941,0.949804,0.018954,3.000000,10.983538,1.276906,31.500000,1.500000,0.647826,4.000000
3.225252,0.007998,0.581924,0.258934,0.997365,0.226175,0.992534,0.003136,4.000000,6.580210,0.749918,29.333333,1.699673,0.446447,0.317331,0.983529,0.051765,0.962941,0.017400,4.000000,8.072836,2.138843,29.000000,2.160247,0.439130,4.000000
3.265252,0.009997,0.581704,0.254816,0.992973,0.232323,0.989753,0.002519,3.000000,7.011136,0.053093,28.500000,1.500000,0.475859,0.299792,1.000000,0.049412,0.984314,0.022184,3.000000,9.387727,0.706608,28.500000,3.500000,0.530435,4.000000
3.305253,0.011997,0.561493,0.260044,0.993852,0.227931,0.993559,0.000414,3.000000,7.034944,0.030319,27.500000,0.500000,0.448329,0.286842,0.969412,0.061176,0.934902,0.020180,3.000000,9.712148,1.158005,29.000000,0.000000,0.517391,4.000000
3.345253,0.013996,0.588467,0.259477,0.996487,0.225296,0.990045,0.003538,3.000000,6.828806,0.293946,28.500000,0.500000,0.456965,0.303479,0.978824,0.056471,0.937882,0.031519,5.000000,8.391641,2.976261,27.333333,2.357023,0.426087,4.000000
3.385254,0.015996,0.529943,0.257973,0.995608,0.229688,0.989460,0.006374,3.000000,6.987872,0.062894,28.500000,2.500000,0.431247,0.276544,0.943529,0.044706,0.931765,0.008804,3.000000,12.019851,2.875363,31.000000,1.000000,0.595652,4.000000
3.425255,0.017995,0.601994,0.255453,0.998243,0.229688,0.991436,0.005463,4.000000,6.869646,0.240140,26.000000,1.632993,0.471176,0.298637,1.000000,0.070588,0.954118,0.029599,4.000000,10.480959,2.528101,26.000000,2.160247,0.452174,4.000000
